Apr 26 22:48:23.290 VTTY: Console port: waiting connection on tcp port 5001 for protocol IPv6 (FD 11)
Apr 26 22:48:23.290 VTTY: Console port: waiting connection on tcp port 5001 for protocol IPv4 (FD 12)
Apr 26 22:48:23.321 disk0: C/H/S settings = 16/4/32
Apr 26 22:48:23.636 C3600_BOOT: starting instance (CPU0 PC=0xffffffffbfc00000,idle_pc=0x605f2458,JIT on)
Apr 26 22:48:23.736 CPU0: IO_FPGA: write to unknown addr 0x30006, value=0x0, pc=0x6069be18 (size=1)
Apr 26 22:48:23.736 CPU0: IO_FPGA: write to unknown addr 0x30006, value=0x0, pc=0x6069be18 (size=1)
Apr 26 22:48:23.736 CPU0: IO_FPGA: write to unknown addr 0x30006, value=0x0, pc=0x6069be18 (size=1)
Apr 26 22:48:23.736 CPU0: IO_FPGA: write to unknown addr 0x30006, value=0x0, pc=0x6069be18 (size=1)
Apr 26 22:48:23.736 CPU0: IO_FPGA: write to unknown addr 0x30006, value=0x0, pc=0x6069be18 (size=1)
Apr 26 22:48:23.736 CPU0: IO_FPGA: write to unknown addr 0x30006, value=0x0, pc=0x6069be18 (size=1)
Apr 26 22:48:23.736 CPU0: IO_FPGA: write to unknown addr 0x30006, value=0x0, pc=0x6069be18 (size=1)
Apr 26 22:48:23.736 CPU0: IO_FPGA: write to unknown addr 0x30006, value=0x0, pc=0x6069be18 (size=1)
Apr 26 22:48:23.736 CPU0: IO_FPGA: write to unknown addr 0x30006, value=0x0, pc=0x6069be18 (size=1)
Apr 26 22:48:23.736 CPU0: IO_FPGA: write to unknown addr 0x30006, value=0x0, pc=0x6069be18 (size=1)
Apr 26 22:48:23.736 CPU0: IO_FPGA: write to unknown addr 0x30006, value=0x0, pc=0x6069be18 (size=1)
Apr 26 22:48:23.736 CPU0: IO_FPGA: write to unknown addr 0x30006, value=0x0, pc=0x6069be18 (size=1)
Apr 26 22:48:23.736 CPU0: IO_FPGA: write to unknown addr 0x30006, value=0x0, pc=0x6069be18 (size=1)
Apr 26 22:48:23.736 CPU0: IO_FPGA: write to unknown addr 0x30006, value=0x0, pc=0x6069be18 (size=1)
Apr 26 22:48:23.736 CPU0: IO_FPGA: write to unknown addr 0x30006, value=0x0, pc=0x6069be18 (size=1)
Apr 26 22:48:23.736 CPU0: IO_FPGA: write to unknown addr 0x30006, value=0x0, pc=0x6069be18 (size=1)
Apr 26 22:48:23.736 CPU0: IO_FPGA: write to unknown addr 0x30006, value=0x0, pc=0x6069be18 (size=1)
Apr 26 22:48:23.736 CPU0: IO_FPGA: write to unknown addr 0x30006, value=0x0, pc=0x6069be18 (size=1)
Apr 26 22:48:23.736 CPU0: IO_FPGA: write to unknown addr 0x30006, value=0x0, pc=0x6069be18 (size=1)
Apr 26 22:48:23.736 CPU0: IO_FPGA: write to unknown addr 0x30006, value=0x0, pc=0x6069be18 (size=1)
Apr 26 22:48:23.736 CPU0: IO_FPGA: write to unknown addr 0x30006, value=0x0, pc=0x6069be18 (size=1)
Apr 26 22:48:23.736 CPU0: IO_FPGA: write to unknown addr 0x30006, value=0x0, pc=0x6069be18 (size=1)
Apr 26 22:48:23.736 CPU0: IO_FPGA: write to unknown addr 0x30006, value=0x0, pc=0x6069be18 (size=1)
Apr 26 22:48:23.736 CPU0: IO_FPGA: write to unknown addr 0x30006, value=0x0, pc=0x6069be18 (size=1)
Apr 26 22:48:23.736 CPU0: IO_FPGA: write to unknown addr 0x30006, value=0x0, pc=0x6069be18 (size=1)
Apr 26 22:48:23.736 CPU0: IO_FPGA: write to unknown addr 0x30006, value=0x0, pc=0x6069be18 (size=1)
Apr 26 22:48:23.736 CPU0: IO_FPGA: write to unknown addr 0x30006, value=0x0, pc=0x6069be18 (size=1)
Apr 26 22:48:23.736 CPU0: IO_FPGA: write to unknown addr 0x30006, value=0x0, pc=0x6069be18 (size=1)
Apr 26 22:48:23.736 CPU0: IO_FPGA: write to unknown addr 0x30006, value=0x0, pc=0x6069be18 (size=1)
Apr 26 22:48:23.736 CPU0: IO_FPGA: write to unknown addr 0x30006, value=0x0, pc=0x6069be18 (size=1)
Apr 26 22:48:23.736 CPU0: IO_FPGA: write to unknown addr 0x30006, value=0x0, pc=0x6069be18 (size=1)
Apr 26 22:48:23.736 CPU0: IO_FPGA: write to unknown addr 0x30006, value=0x0, pc=0x6069be18 (size=1)
Apr 26 22:48:23.736 CPU0: IO_FPGA: write to unknown addr 0x30006, value=0x0, pc=0x6069be18 (size=1)
Apr 26 22:48:23.736 CPU0: IO_FPGA: write to unknown addr 0x30006, value=0x0, pc=0x6069be18 (size=1)
Apr 26 22:48:23.736 CPU0: IO_FPGA: write to unknown addr 0x30006, value=0x0, pc=0x6069be18 (size=1)
Apr 26 22:48:23.736 CPU0: IO_FPGA: write to unknown addr 0x30006, value=0x0, pc=0x6069be18 (size=1)
Apr 26 22:48:23.736 CPU0: IO_FPGA: write to unknown addr 0x30006, value=0x0, pc=0x6069be18 (size=1)
Apr 26 22:48:23.736 CPU0: IO_FPGA: write to unknown addr 0x30006, value=0x0, pc=0x6069be18 (size=1)
Apr 26 22:48:23.736 CPU0: IO_FPGA: write to unknown addr 0x30006, value=0x0, pc=0x6069be18 (size=1)
Apr 26 22:48:23.736 CPU0: IO_FPGA: write to unknown addr 0x30006, value=0x0, pc=0x6069be18 (size=1)
Apr 26 22:48:23.736 CPU0: IO_FPGA: write to unknown addr 0x30006, value=0x0, pc=0x6069be18 (size=1)
Apr 26 22:48:23.736 CPU0: IO_FPGA: write to unknown addr 0x30006, value=0x0, pc=0x6069be18 (size=1)
Apr 26 22:48:23.736 CPU0: IO_FPGA: write to unknown addr 0x30006, value=0x0, pc=0x6069be18 (size=1)
Apr 26 22:48:23.736 CPU0: IO_FPGA: write to unknown addr 0x30006, value=0x0, pc=0x6069be18 (size=1)
Apr 26 22:48:23.736 CPU0: IO_FPGA: write to unknown addr 0x30006, value=0x0, pc=0x6069be18 (size=1)
Apr 26 22:48:23.736 CPU0: IO_FPGA: write to unknown addr 0x30006, value=0x0, pc=0x6069be18 (size=1)
Apr 26 22:48:23.736 CPU0: IO_FPGA: write to unknown addr 0x30006, value=0x0, pc=0x6069be18 (size=1)
Apr 26 22:48:23.736 CPU0: IO_FPGA: write to unknown addr 0x30006, value=0x0, pc=0x6069be18 (size=1)
Apr 26 22:48:23.736 CPU0: IO_FPGA: write to unknown addr 0x30006, value=0x0, pc=0x6069be18 (size=1)
Apr 26 22:48:23.736 CPU0: IO_FPGA: write to unknown addr 0x30006, value=0x0, pc=0x6069be18 (size=1)
Apr 26 22:48:23.736 CPU0: IO_FPGA: write to unknown addr 0x30006, value=0x0, pc=0x6069be18 (size=1)
Apr 26 22:48:23.736 CPU0: IO_FPGA: write to unknown addr 0x30006, value=0x0, pc=0x6069be18 (size=1)
Apr 26 22:48:23.736 CPU0: IO_FPGA: write to unknown addr 0x30006, value=0x0, pc=0x6069be18 (size=1)
Apr 26 22:48:23.736 CPU0: IO_FPGA: write to unknown addr 0x30006, value=0x0, pc=0x6069be18 (size=1)
Apr 26 22:48:23.736 CPU0: IO_FPGA: write to unknown addr 0x30006, value=0x0, pc=0x6069be18 (size=1)
Apr 26 22:48:23.736 CPU0: IO_FPGA: write to unknown addr 0x30006, value=0x0, pc=0x6069be18 (size=1)
Apr 26 22:48:23.736 CPU0: IO_FPGA: write to unknown addr 0x30006, value=0x0, pc=0x6069be18 (size=1)
Apr 26 22:48:23.736 CPU0: IO_FPGA: write to unknown addr 0x30006, value=0x0, pc=0x6069be18 (size=1)
Apr 26 22:48:23.736 CPU0: IO_FPGA: write to unknown addr 0x30006, value=0x0, pc=0x6069be18 (size=1)
Apr 26 22:48:23.736 CPU0: IO_FPGA: write to unknown addr 0x30006, value=0x0, pc=0x6069be18 (size=1)
Apr 26 22:48:23.736 CPU0: IO_FPGA: write to unknown addr 0x30006, value=0x0, pc=0x6069be18 (size=1)
Apr 26 22:48:23.736 CPU0: IO_FPGA: write to unknown addr 0x30006, value=0x0, pc=0x6069be18 (size=1)
Apr 26 22:48:23.736 CPU0: IO_FPGA: write to unknown addr 0x30006, value=0x0, pc=0x6069be18 (size=1)
Apr 26 22:48:23.736 CPU0: IO_FPGA: write to unknown addr 0x30006, value=0x0, pc=0x6069be18 (size=1)
Apr 26 22:48:23.736 CPU0: IO_FPGA: write to unknown addr 0x30006, value=0x0, pc=0x6069be18 (size=1)
Apr 26 22:48:23.736 CPU0: IO_FPGA: write to unknown addr 0x30006, value=0x0, pc=0x6069be18 (size=1)
Apr 26 22:48:23.736 CPU0: IO_FPGA: write to unknown addr 0x30006, value=0x0, pc=0x6069be18 (size=1)
Apr 26 22:48:23.736 CPU0: IO_FPGA: write to unknown addr 0x30006, value=0x0, pc=0x6069be18 (size=1)
Apr 26 22:48:23.736 CPU0: IO_FPGA: write to unknown addr 0x30006, value=0x0, pc=0x6069be18 (size=1)
Apr 26 22:48:23.736 CPU0: IO_FPGA: write to unknown addr 0x30006, value=0x0, pc=0x6069be18 (size=1)
Apr 26 22:48:23.736 CPU0: IO_FPGA: write to unknown addr 0x30006, value=0x0, pc=0x6069be18 (size=1)
Apr 26 22:48:23.736 CPU0: IO_FPGA: write to unknown addr 0x30006, value=0x0, pc=0x6069be18 (size=1)
Apr 26 22:48:23.736 CPU0: IO_FPGA: write to unknown addr 0x30006, value=0x0, pc=0x6069be18 (size=1)
Apr 26 22:48:23.736 CPU0: IO_FPGA: write to unknown addr 0x30006, value=0x0, pc=0x6069be18 (size=1)
Apr 26 22:48:23.736 CPU0: IO_FPGA: write to unknown addr 0x30006, value=0x0, pc=0x6069be18 (size=1)
Apr 26 22:48:23.736 CPU0: IO_FPGA: write to unknown addr 0x30006, value=0x0, pc=0x6069be18 (size=1)
Apr 26 22:48:23.736 CPU0: IO_FPGA: write to unknown addr 0x30006, value=0x0, pc=0x6069be18 (size=1)
Apr 26 22:48:23.736 CPU0: IO_FPGA: write to unknown addr 0x30006, value=0x0, pc=0x6069be18 (size=1)
Apr 26 22:48:23.736 CPU0: IO_FPGA: write to unknown addr 0x30006, value=0x0, pc=0x6069be18 (size=1)
Apr 26 22:48:23.736 CPU0: IO_FPGA: write to unknown addr 0x30006, value=0x0, pc=0x6069be18 (size=1)
Apr 26 22:48:23.736 CPU0: IO_FPGA: write to unknown addr 0x30006, value=0x0, pc=0x6069be18 (size=1)
Apr 26 22:48:23.736 CPU0: IO_FPGA: write to unknown addr 0x30006, value=0x0, pc=0x6069be18 (size=1)
Apr 26 22:48:23.736 CPU0: IO_FPGA: write to unknown addr 0x30006, value=0x0, pc=0x6069be18 (size=1)
Apr 26 22:48:23.736 CPU0: IO_FPGA: write to unknown addr 0x30006, value=0x0, pc=0x6069be18 (size=1)
Apr 26 22:48:23.736 CPU0: IO_FPGA: write to unknown addr 0x30006, value=0x0, pc=0x6069be18 (size=1)
Apr 26 22:48:23.736 CPU0: IO_FPGA: write to unknown addr 0x30006, value=0x0, pc=0x6069be18 (size=1)
Apr 26 22:48:23.736 CPU0: IO_FPGA: write to unknown addr 0x30006, value=0x0, pc=0x6069be18 (size=1)
Apr 26 22:48:23.736 CPU0: IO_FPGA: write to unknown addr 0x30006, value=0x0, pc=0x6069be18 (size=1)
Apr 26 22:48:23.736 CPU0: IO_FPGA: write to unknown addr 0x30006, value=0x0, pc=0x6069be18 (size=1)
Apr 26 22:48:23.736 CPU0: IO_FPGA: write to unknown addr 0x30006, value=0x0, pc=0x6069be18 (size=1)
Apr 26 22:48:23.736 CPU0: IO_FPGA: write to unknown addr 0x30006, value=0x0, pc=0x6069be18 (size=1)
Apr 26 22:48:23.736 CPU0: IO_FPGA: write to unknown addr 0x30006, value=0x0, pc=0x6069be18 (size=1)
Apr 26 22:48:23.736 CPU0: IO_FPGA: write to unknown addr 0x30006, value=0x0, pc=0x6069be18 (size=1)
Apr 26 22:48:23.736 CPU0: IO_FPGA: write to unknown addr 0x30006, value=0x0, pc=0x6069be18 (size=1)
Apr 26 22:48:23.736 CPU0: IO_FPGA: write to unknown addr 0x30006, value=0x0, pc=0x6069be18 (size=1)
Apr 26 22:48:23.736 CPU0: IO_FPGA: write to unknown addr 0x30006, value=0x0, pc=0x6069be18 (size=1)
Apr 26 22:48:23.736 CPU0: IO_FPGA: write to unknown addr 0x30006, value=0x0, pc=0x6069be18 (size=1)
Apr 26 22:48:23.736 CPU0: IO_FPGA: write to unknown addr 0x30006, value=0x0, pc=0x6069be18 (size=1)
Apr 26 22:48:23.737 CPU0: IO_FPGA: write to unknown addr 0x30006, value=0x0, pc=0x6069be18 (size=1)
Apr 26 22:48:23.737 CPU0: IO_FPGA: write to unknown addr 0x30006, value=0x0, pc=0x6069be18 (size=1)
Apr 26 22:48:23.737 CPU0: IO_FPGA: write to unknown addr 0x30006, value=0x0, pc=0x6069be18 (size=1)
Apr 26 22:48:23.737 CPU0: IO_FPGA: write to unknown addr 0x30006, value=0x0, pc=0x6069be18 (size=1)
Apr 26 22:48:23.737 CPU0: IO_FPGA: write to unknown addr 0x30006, value=0x0, pc=0x6069be18 (size=1)
Apr 26 22:48:23.737 CPU0: IO_FPGA: write to unknown addr 0x30006, value=0x0, pc=0x6069be18 (size=1)
Apr 26 22:48:23.737 CPU0: IO_FPGA: write to unknown addr 0x30006, value=0x0, pc=0x6069be18 (size=1)
Apr 26 22:48:23.737 CPU0: IO_FPGA: write to unknown addr 0x30006, value=0x0, pc=0x6069be18 (size=1)
Apr 26 22:48:23.737 CPU0: IO_FPGA: write to unknown addr 0x30006, value=0x0, pc=0x6069be18 (size=1)
Apr 26 22:48:23.737 CPU0: IO_FPGA: write to unknown addr 0x30006, value=0x0, pc=0x6069be18 (size=1)
Apr 26 22:48:23.737 CPU0: IO_FPGA: write to unknown addr 0x30006, value=0x0, pc=0x6069be18 (size=1)
Apr 26 22:48:23.737 CPU0: IO_FPGA: write to unknown addr 0x30006, value=0x0, pc=0x6069be18 (size=1)
Apr 26 22:48:23.737 CPU0: IO_FPGA: write to unknown addr 0x30006, value=0x0, pc=0x6069be18 (size=1)
Apr 26 22:48:23.737 CPU0: IO_FPGA: write to unknown addr 0x30006, value=0x0, pc=0x6069be18 (size=1)
Apr 26 22:48:23.737 CPU0: IO_FPGA: write to unknown addr 0x30006, value=0x0, pc=0x6069be18 (size=1)
Apr 26 22:48:23.737 CPU0: IO_FPGA: write to unknown addr 0x30006, value=0x0, pc=0x6069be18 (size=1)
Apr 26 22:48:23.737 CPU0: IO_FPGA: write to unknown addr 0x30006, value=0x0, pc=0x6069be18 (size=1)
Apr 26 22:48:23.737 CPU0: IO_FPGA: write to unknown addr 0x30006, value=0x0, pc=0x6069be18 (size=1)
Apr 26 22:48:23.737 CPU0: IO_FPGA: write to unknown addr 0x30006, value=0x0, pc=0x6069be18 (size=1)
Apr 26 22:48:23.737 CPU0: IO_FPGA: write to unknown addr 0x30006, value=0x0, pc=0x6069be18 (size=1)
Apr 26 22:48:23.737 CPU0: IO_FPGA: write to unknown addr 0x30006, value=0x0, pc=0x6069be18 (size=1)
Apr 26 22:48:23.737 CPU0: IO_FPGA: write to unknown addr 0x30006, value=0x0, pc=0x6069be18 (size=1)
Apr 26 22:48:23.737 CPU0: IO_FPGA: write to unknown addr 0x30006, value=0x0, pc=0x6069be18 (size=1)
Apr 26 22:48:23.737 CPU0: IO_FPGA: write to unknown addr 0x30006, value=0x0, pc=0x6069be18 (size=1)
Apr 26 22:48:23.737 CPU0: IO_FPGA: write to unknown addr 0x30006, value=0x0, pc=0x6069be18 (size=1)
Apr 26 22:48:23.737 CPU0: IO_FPGA: write to unknown addr 0x30006, value=0x0, pc=0x6069be18 (size=1)
Apr 26 22:48:23.737 CPU0: IO_FPGA: write to unknown addr 0x30006, value=0x0, pc=0x6069be18 (size=1)
Apr 26 22:48:23.737 CPU0: IO_FPGA: write to unknown addr 0x30006, value=0x0, pc=0x6069be18 (size=1)
Apr 26 22:48:23.737 CPU0: IO_FPGA: write to unknown addr 0x30006, value=0x0, pc=0x6069be18 (size=1)
Apr 26 22:48:23.737 CPU0: IO_FPGA: write to unknown addr 0x30006, value=0x0, pc=0x6069be18 (size=1)
Apr 26 22:48:23.737 CPU0: IO_FPGA: write to unknown addr 0x30006, value=0x0, pc=0x6069be18 (size=1)
Apr 26 22:48:23.737 CPU0: IO_FPGA: write to unknown addr 0x30006, value=0x0, pc=0x6069be18 (size=1)
Apr 26 22:48:23.737 CPU0: IO_FPGA: write to unknown addr 0x30006, value=0x0, pc=0x6069be18 (size=1)
Apr 26 22:48:23.737 CPU0: IO_FPGA: write to unknown addr 0x30006, value=0x0, pc=0x6069be18 (size=1)
Apr 26 22:48:23.737 CPU0: IO_FPGA: write to unknown addr 0x30006, value=0x0, pc=0x6069be18 (size=1)
Apr 26 22:48:23.737 CPU0: IO_FPGA: write to unknown addr 0x30006, value=0x0, pc=0x6069be18 (size=1)
Apr 26 22:48:23.737 CPU0: IO_FPGA: write to unknown addr 0x30006, value=0x0, pc=0x6069be18 (size=1)
Apr 26 22:48:23.737 CPU0: IO_FPGA: write to unknown addr 0x30006, value=0x0, pc=0x6069be18 (size=1)
Apr 26 22:48:23.737 CPU0: IO_FPGA: write to unknown addr 0x30006, value=0x0, pc=0x6069be18 (size=1)
Apr 26 22:48:23.737 CPU0: IO_FPGA: write to unknown addr 0x30006, value=0x0, pc=0x6069be18 (size=1)
Apr 26 22:48:23.737 CPU0: IO_FPGA: write to unknown addr 0x30006, value=0x0, pc=0x6069be18 (size=1)
Apr 26 22:48:23.737 CPU0: IO_FPGA: write to unknown addr 0x30006, value=0x0, pc=0x6069be18 (size=1)
Apr 26 22:48:23.737 CPU0: IO_FPGA: write to unknown addr 0x30006, value=0x0, pc=0x6069be18 (size=1)
Apr 26 22:48:23.743 CPU0: IO_FPGA: write to unknown addr 0x30006, value=0x0, pc=0x6069be18 (size=1)
Apr 26 22:48:23.748 CPU0: IO_FPGA: write to unknown addr 0x30006, value=0x0, pc=0x6069be18 (size=1)
Apr 26 22:48:23.756 CPU0: IO_FPGA: write to unknown addr 0x30006, value=0x0, pc=0x6069be18 (size=1)
Apr 26 22:48:23.762 CPU0: IO_FPGA: write to unknown addr 0x30006, value=0x0, pc=0x6069be18 (size=1)
Apr 26 22:48:23.764 ROM: unhandled syscall 0x00000047 at pc=0x605efd50 (a1=0x62949488,a2=0x00000000,a3=0x00000000)
Apr 26 22:48:23.926 ROM: trying to read bootvar 'RANDOM_NUM'
Apr 26 22:48:23.936 CPU0: PCI: read request for device 'dec21052' at pc=0x606a7f34: bus=0,device=2,function=0,reg=0x00
Apr 26 22:48:23.941 ROM: unhandled syscall 0x00000017 at pc=0x605efd50 (a1=0xffffffff,a2=0x62951b4c,a3=0x80007d4c)
Apr 26 22:48:23.941 CPU0: PCI: read request for device 'gt64010' at pc=0x606a818c: bus=0,device=0,function=0,reg=0x08
Apr 26 22:48:23.941 CPU0: PCI: read request for device 'gt64010' at pc=0x606a7f34: bus=0,device=0,function=0,reg=0x00
Apr 26 22:48:23.941 CPU0: PCI: write request (data=0x0000011f) for device 'gt64010' at pc=0x606a7e5c: bus=0,device=0,function=0,reg=0x04
